SERVIÇO,CID,ATENDIMENTOS,n pacientes,reinternacoes,obitos,mortalidade,estada,estadas prolongadas,taxa de eventos adversos
MICROCIRURGIA,"S81.9  FERIMENTO DA PERNA, PARTE NÃO ESPECIFICADA",2,2,0,0,0.0,7.0,0,0.0
MICROCIRURGIA,S82.0  FRATURA DA RÓTULA [PATELA],1,1,0,0,0.0,125.0,0,0.0
MICROCIRURGIA,S82.2  FRATURA DA DIÁFISE DA TÍBIA,4,4,0,0,0.0,48.0,1,0.25
MICROCIRURGIA,S82.3  FRATURA DA EXTREMIDADE DISTAL DA TÍBIA,2,2,0,0,0.0,45.5,1,0.5
MICROCIRURGIA,S82.8  FRATURA DE OUTRAS PARTES DA PERNA,1,1,0,1,1.0,22.0,0,1.0
MICROCIRURGIA,"S82.9  FRATURA DA PERNA, PARTE NÃO ESPECIFICADA",2,2,0,0,0.0,34.0,1,0.5
MICROCIRURGIA,S84.0  TRAUMATISMO DO NERVO TIBIAL AO NÍVEL DA PERNA,2,2,0,0,0.0,3.0,0,0.0
MICROCIRURGIA,S84.1  TRAUMATISMO DO NERVO PERONIAL AO NÍVEL DA PERNA,1,1,0,0,0.0,6.0,0,0.0
MICROCIRURGIA,S86.1  TRAUMATISMO DE OUTRO(S) MÚSCULO(S) E TENDÃO(ÕES) DO GRUPO MUSCULAR POSTERIOR AO NÍVEL DA PERNA,4,4,0,0,0.0,52.5,1,0.25
MICROCIRURGIA,S86.2  TRAUMATISMO DO(S) MÚSCULO(S) E TENDÃO(ÕES) DO GRUPO MUSCULAR ANTERIOR AO NÍVEL DA PERNA,2,2,0,0,0.0,5.5,1,0.5
MICROCIRURGIA,S87.8  TRAUMATISMO POR ESMAGAMENTO DE OUTRA PARTE E DE PARTES NÃO ESPECIFICADAS DA PERNA,1,1,0,0,0.0,1.0,0,0.0
MICROCIRURGIA,S88.0  AMPUTAÇÃO TRAUMÁTICA AO NÍVEL DO JOELHO,1,1,0,0,0.0,3.0,0,0.0
MICROCIRURGIA,S88.1  AMPUTAÇÃO TRAUMÁTICA ENTRE O JOELHO E O TORNOZELO,1,1,0,0,0.0,3.0,0,0.0
MICROCIRURGIA,S89.0  TRAUMATISMOS MÚLTIPLOS DA PERNA,1,1,0,0,0.0,63.0,0,0.0
MICROCIRURGIA,S89.9  TRAUMATISMO NÃO ESPECIFICADO DA PERNA,1,1,0,0,0.0,38.0,0,0.0
MICROCIRURGIA,S91.1  FERIMENTO DO(S) ARTELHO(S) SEM LESÃO DA UNHA,1,1,0,0,0.0,10.0,0,0.0
MICROCIRURGIA,S91.3  FERIMENTO DE OUTRAS PARTES DO PÉ,3,3,0,0,0.0,18.0,1,0.3333333333333333
MICROCIRURGIA,S92.0  FRATURA DO CALCÂNEO,2,2,0,0,0.0,12.5,1,0.5
MICROCIRURGIA,S94.2  TRAUMATISMO NERVO PERONIAL [FIBULAR] PROFUNDO AO NÍVEL DO TORNOZELO E DO PÉ,2,2,0,0,0.0,3.0,0,0.0
MICROCIRURGIA,S97.0  LESÃO POR ESMAGAMENTO DO TORNOZELO,1,1,0,0,0.0,3.0,0,0.0
MICROCIRURGIA,S97.8  LESÃO POR ESMAGAMENTO DE OUTRAS PARTES DO TORNOZELO E DO PÉ,2,2,0,0,0.0,6.5,1,0.5
MICROCIRURGIA,S98.0  AMPUTAÇÃO TRAUMÁTICA DO PÉ AO NÍVEL DO TORNOZELO,1,1,0,0,0.0,4.0,0,0.0
MICROCIRURGIA,S98.4  AMPUTAÇÃO TRAUMÁTICA DO PÉ AO NÍVEL NÃO ESPECIFICADO,2,2,0,0,0.0,9.5,1,0.5
MICROCIRURGIA,S99.7  TRAUMATISMOS MÚLTIPLOS DO TORNOZELO E DO PÉ,1,1,0,0,0.0,14.0,0,0.0
MICROCIRURGIA,S99.8  OUTROS TRAUMATISMOS ESPECIFICADOS DO TORNOZELO E DO PÉ,1,1,0,0,0.0,8.0,0,0.0
MICROCIRURGIA,T01.8  FERIMENTOS ENVOLVENDO OUTRAS COMBINAÇÕES DE REGIÕES DO CORPO,1,1,0,0,0.0,54.0,0,0.0
MICROCIRURGIA,T04.2  TRAUMATISMOS POR ESMAGAMENTO ENVOLVENDO REGIÕES MÚLTIPLAS DO(S) MEMBRO(S) SUPERIOR(ES),1,1,0,0,0.0,18.0,0,0.0
MICROCIRURGIA,T04.3  TRAUMATISMOS POR ESMAGAMENTO ENVOLVENDO REGIÕES MÚLTIPLAS DO(S) MEMBRO(S) INFERIOR(ES),1,1,0,0,0.0,10.0,0,0.0
MICROCIRURGIA,T08  FRATURA DA COLUNA NIVEL NAO ESPECIFICADO,1,1,0,0,0.0,64.0,0,0.0
MICROCIRURGIA,"T09.3  TRAUMATISMO DE MEDULA ESPINHAL, NÍVEL NÃO ESPECIFICADO",1,1,0,0,0.0,3.0,0,0.0
MICROCIRURGIA,"T11.3  TRAUMATISMO DE NERVO NÃO ESPECIFICADO DO MEMBRO SUPERIOR, NÍVEL NÃO ESPECIFICADO",7,7,0,0,0.0,3.0,1,0.14285714285714285
MICROCIRURGIA,"T13.3  TRAUMATISMO DE NERVO NÃO ESPECIFICADO DE MEMBRO INFERIOR, NÍVEL NÃO ESPECIFICADO",1,1,0,0,0.0,3.0,0,0.0
MICROCIRURGIA,T14.0  TRAUMATISMO SUPERFICIAL DE REGIÃO NÃO ESPECIFICADA DO CORPO,4,4,0,0,0.0,3.0,0,0.0
MICROCIRURGIA,"T14.3  LUXAÇÃO, ENTORSE E DISTENSÃO DE REGIÃO NÃO ESPECIFICADA DO CORPO",2,2,0,0,0.0,4.5,1,0.5
MICROCIRURGIA,T14.4  TRAUMATISMO DE NERVO(S) DE REGIÃO NÃO ESPECIFICADA DO CORPO,93,93,0,0,0.0,3.0,20,0.21505376344086022
MICROCIRURGIA,"T20.0  QUEIMADURA DA CABEÇA E DO PESCOÇO, GRAU NÃO ESPECIFICADO",1,1,0,0,0.0,46.0,0,0.0
MICROCIRURGIA,T20.1  QUEIMADURA DE PRIMEIRO GRAU DA CABEÇA E DO PESCOÇO,1,1,0,0,0.0,3.0,0,0.0
MICROCIRURGIA,"T22.0  QUEIMADURA DO OMBRO E DO MEMBRO SUPERIOR, EXCETO PUNHO E MÃO, GRAU NÃO ESPECIFICADO",1,1,0,0,0.0,19.0,0,0.0
MICROCIRURGIA,"T22.7  CORROSÃO DE TERCEIRO GRAU DO OMBRO E DO MEMBRO SUPERIOR, EXCETO PUNHO E MÃO",2,2,0,0,0.0,15.5,1,0.5
MICROCIRURGIA,"T23.0  QUEIMADURA DO PUNHO E DA MÃO, GRAU NÃO ESPECIFICADO",4,4,0,0,0.0,2.0,1,0.25
MICROCIRURGIA,T23.1  QUEIMADURA DE PRIMEIRO GRAU DO PUNHO E DA MÃO,1,1,0,0,0.0,2.0,0,0.0
MICROCIRURGIA,T23.3  QUEIMADURA DE TERCEIRO GRAU DO PUNHO E DA MÃO,3,3,0,0,0.0,3.0,0,0.0
MICROCIRURGIA,T23.7  CORROSÃO DE TERCEIRO GRAU DO PUNHO E DA MÃO,1,1,0,0,0.0,9.0,0,0.0
MICROCIRURGIA,"T29.0  QUEIMADURAS MÚLTIPLAS, GRAU NÃO ESPECIFICADO",1,1,0,0,0.0,3.0,0,0.0
MICROCIRURGIA,"T29.4  CORROSÕES MÚLTIPLAS, GRAU NÃO ESPECIFICADO",1,1,0,0,0.0,8.0,0,0.0
MICROCIRURGIA,T81.3  DEISCÊNCIA DE FERIDA CIRÚRGICA NÃO CLASSIFICADA EM OUTRA PARTE,2,2,0,0,0.0,34.5,1,0.5
MICROCIRURGIA,T84.0  COMPLICAÇÃO MECÂNICA DE PRÓTESE ARTICULAR INTERNA,2,2,0,0,0.0,63.0,1,0.5
MICROCIRURGIA,T84.1  COMPLICAÇÃO MECÂNICA DE DISPOSITIVO DE FIXAÇÃO INTERNA DE OSSOS DOS MEMBROS,5,5,0,0,0.0,3.0,0,0.0
MICROCIRURGIA,T84.2  COMPLICAÇÃO MECÂNICA DE DISPOSITIVO DE FIXAÇÃO INTERNA DE OUTROS OSSOS,1,1,0,0,0.0,2.0,0,0.0
MICROCIRURGIA,"T84.3  COMPLICAÇÃO MECÂNICA DE OUTROS DISPOSITIVOS, IMPLANTES E ENXERTOS ÓSSEOS",1,1,0,0,0.0,6.0,0,0.0
MICROCIRURGIA,"T84.4  COMPLICAÇÃO MECÂNICA DE OUTROS DISPOSITIVOS, IMPLANTES E ENXERTOS ORTOPÉDICOS INTERNOS",3,3,0,0,0.0,3.0,1,0.3333333333333333
MICROCIRURGIA,"T84.7  INFECÇÃO E REAÇÃO INFLAMATÓRIA DEVIDA A OUT. DISPOSIT. PROTÉT., IMPLANTES E ENXERTOS ORTOP. INTERNOS",1,1,0,0,0.0,15.0,0,0.0
MICROCIRURGIA,"T85.9  COMPLICAÇÃO NÃO ESPECIFICADA DE OUTROS DISPOSITIVOS PROTÉTICOS, IMPLANTES E ENXERTOS INTERNOS",2,2,0,0,0.0,2.0,0,0.0
MICROCIRURGIA,T87.3  NEUROMA DE COTO DA AMPUTAÇÃO,4,4,0,0,0.0,3.0,1,0.25
MICROCIRURGIA,T87.5  NECROSE DO COTO DA AMPUTAÇÃO,2,2,0,0,0.0,2.5,1,0.5
MICROCIRURGIA,T87.6  OUTRAS COMPLICAÇÕES E AS NÃO ESPECIFICADAS DO COTO DE AMPUTAÇÃO,3,3,0,0,0.0,3.0,1,0.3333333333333333
MICROCIRURGIA,T88.9  COMPLICAÇÃO NÃO ESPECIFICADA DE CUIDADOS MÉDICOS E CIRÚRGICOS,15,15,0,0,0.0,12.0,4,0.26666666666666666
MICROCIRURGIA,T92.0  SEQÜELAS DE FERIMENTO DO MEMBRO SUPERIOR,7,7,0,0,0.0,3.0,2,0.2857142857142857
MICROCIRURGIA,T92.1  SEQÜELAS DE FRATURA DO BRAÇO,3,3,0,0,0.0,3.0,1,0.3333333333333333
MICROCIRURGIA,T92.2  SEQÜELAS DE FRATURA AO NÍVEL DO PUNHO E DA MÃO,16,16,0,0,0.0,3.0,3,0.1875
MICROCIRURGIA,T92.4  SEQÜELAS DE TRAUMATISMO DE NERVO DE MEMBRO SUPERIOR,34,34,0,0,0.0,3.0,8,0.23529411764705882
MICROCIRURGIA,T92.5  SEQÜELAS DE TRAUMATISMO DE MÚSCULO E TENDÃO DO MEMBRO SUPERIOR,8,8,0,0,0.0,3.0,2,0.25
MICROCIRURGIA,T92.6  SEQÜELAS DE ESMAGAMENTO E AMPUTAÇÃO TRAUMÁTICA DO MEMBRO SUPERIOR,3,3,0,0,0.0,22.0,1,0.3333333333333333
MICROCIRURGIA,T92.8  SEQÜELAS DE OUTROS TRAUMATISMOS ESPECIFICADOS DO MEMBRO SUPERIOR,6,6,0,0,0.0,6.0,2,0.3333333333333333
MICROCIRURGIA,T92.9  SEQÜELAS DE TRAUMATISMO NÃO ESPECIFICADO DO MEMBRO SUPERIOR,6,6,0,0,0.0,3.0,1,0.16666666666666666
MICROCIRURGIA,T93.0  SEQÜELAS DE FERIMENTO DO MEMBRO INFERIOR,6,6,0,0,0.0,3.5,2,0.3333333333333333
MICROCIRURGIA,T93.2  SEQÜELAS DE OUTRAS FRATURAS DO MEMBRO INFERIOR,4,4,0,0,0.0,5.0,1,0.25
MICROCIRURGIA,T93.6  SEQÜELAS DE ESMAGAMENTO E AMPUTAÇÃO TRAUMÁTICA DO MEMBRO INFERIOR,1,1,0,0,0.0,18.0,0,0.0
MICROCIRURGIA,T93.9  SEQÜELAS DE TRAUMATISMO NÃO ESPECIFICADO DO MEMBRO INFERIOR,1,1,0,0,0.0,5.0,0,0.0
MICROCIRURGIA,"T95.2  SEQÜELAS DE QUEIMADURA, CORROSÃO E GELADURA DO MEMBRO SUPERIOR",3,3,0,0,0.0,2.0,1,0.3333333333333333
MICROCIRURGIA,"T95.3  SEQÜELAS DE QUEIMADURA, CORROSÃO E GELADURA DO MEMBRO INFERIOR",1,1,0,0,0.0,3.0,0,0.0
MICROCIRURGIA,T95.4  SEQÜELAS DE QUEIMADURA E CORROSÃO CLASSIFICÁVEL SÓ DE ACORDO C/A EXTENSÃO DA ÁREA CORPORAL ENVOLVIDA,1,1,0,0,0.0,47.0,0,0.0
MICROCIRURGIA,"T95.9  SEQÜELAS DE QUEIMADURA, CORROSÃO E GELADURA DE LOCAL NÃO ESPECIFICADO",2,2,0,0,0.0,2.5,1,0.5
MICROCIRURGIA,"Y83.9  REAÇÃO ANORMAL EM PACIENTE/COMPL. TARDIA, CAUS. POR INTERVENÇÃO CIRÚRGICA, NÃO ESPECIFICADA",1,1,0,0,0.0,3.0,0,0.0
MICROCIRURGIA,Z43.1  CUIDADOS À GASTROSTOMIA,1,1,0,0,0.0,4.0,0,0.0
MICROCIRURGIA,Z48.0  CUIDADOS A CURATIVOS E SUTURAS CIRÚRGICAS,2,2,0,0,0.0,29.0,1,0.5
MÃO,A09  DIARRÉIA E GASTROENTERITE DE ORIGEM INFECCIOSA PRESUMÍVEL,1,1,0,0,0.0,2.0,0,0.0
MÃO,A30.3  HANSENÍASE [LEPRA] DIMORFA,1,1,0,0,0.0,1.0,0,0.0
MÃO,A30.9  HANSENÍASE [LEPRA] NÃO ESPECIFICADA,2,2,0,0,0.0,1.5,1,0.5
MÃO,A31.1  INFECÇÃO CUTÂNEA MICOBACTERIANA,1,1,0,0,0.0,2.0,0,0.0
MÃO,A49.9  INFECÇÃO BACTERIANA NÃO ESPECIFICADA,4,4,0,0,0.0,8.5,1,0.25
MÃO,B92  SEQÜELAS DE HANSENÍASE [LEPRA],2,2,0,0,0.0,1.0,0,0.0
MÃO,C40.0  NEOPLASIA MALIGNA DA OMOPLATA [ESCÁPULA] E OSSOS LONGOS DOS MEMBROS SUPERIORES,6,6,0,0,0.0,2.0,1,0.16666666666666666
MÃO,C40.1  NEOPLASIA MALIGNA DOS OSSOS CURTOS DOS MEMBROS SUPERIORES,11,11,0,0,0.0,2.0,0,0.0
MÃO,D16.0  NEOPLASIA BENIGNA DA OMOPLATA [ESCÁPULA] E OSSOS LONGOS DOS MEMBROS SUPERIORES,10,10,0,0,0.0,2.0,2,0.2
MÃO,D16.1  NEOPLASIA BENIGNA DOS OSSOS CURTOS DOS MEMBROS SUPERIORES,120,120,0,0,0.0,1.0,5,0.041666666666666664
MÃO,D16.2  NEOPLASIA BENIGNA DOS OSSOS LONGOS DOS MEMBROS INFERIORES,3,3,0,0,0.0,2.0,0,0.0
MÃO,D16.3  NEOPLASIA BENIGNA DOS OSSOS CURTOS DOS MEMBROS INFERIORES,1,1,0,0,0.0,1.0,0,0.0
MÃO,"D16.9  NEOPLASIA BENIGNA DO OSSO E CARTILAGEM ARTICULAR, NÃO ESPECIFICADO",4,4,0,0,0.0,2.0,0,0.0
MÃO,D17.2  NEOPLASIA LIPOMATOSA BENIGNA DA PELE E TECIDO SUBCUTÂNEO DOS MEMBROS,5,5,0,0,0.0,1.0,0,0.0
MÃO,D17.3  NEOPLASIA LIPOMATOSA BENIGNA DA PELE E TECIDO SUBCUTÂNEO DE OUT. LOCALIZ. E DE LOCALIZ. NÃO ESPECIF.,1,1,0,0,0.0,1.0,0,0.0
MÃO,D17.7  NEOPLASIA LIPOMATOSA BENIGNA DE OUTRAS LOCALIZAÇÕES,2,2,0,0,0.0,0.5,1,0.5
MÃO,D17.9  NEOPLASIA LIPOMATOSA BENIGNA DE LOCALIZAÇÃO NÃO ESPECIFICADA,1,1,0,0,0.0,1.0,0,0.0
MÃO,D18.0  HEMANGIOMA DE QUALQUER LOCALIZAÇÃO,1,1,0,0,0.0,1.0,0,0.0
MÃO,"D21.0  NEOPLASIA BENIGNA DO TECIDO CONJUNTIVO E OUTROS TECIDOS MOLES DA CABEÇA, FACE E PESCOÇO",1,1,0,0,0.0,2.0,0,0.0
MÃO,"D21.1  NEOPLASIA BENIGNA DO TECIDO CONJUNTIVO E OUTROS TECIDOS MOLES DOS MEMBROS SUPERIORES, INCL. OMBRO",368,368,0,0,0.0,1.0,20,0.05434782608695652
MÃO,"D21.2  NEOPLASIA BENIGNA DO TECIDO CONJUNTIVO E OUTROS TECIDOS MOLES DOS MEMBROS INFERIORES, INCL. QUADRIL",2,2,0,0,0.0,1.5,1,0.5
MÃO,D21.4  NEOPLASIA BENIGNA DO TECIDO CONJUNTIVO E OUTROS TECIDOS MOLES DO ABDOME,1,1,0,0,0.0,1.0,0,0.0
MÃO,D36.1  NEOPLASIA BENIGNA DOS NERVOS PERIFÉRICOS E SISTEMA NERVOSO AUTÔNOMO,1,1,0,0,0.0,2.0,0,0.0
MÃO,D36.9  NEOPLASIA BENIGNA DE LOCALIZAÇÃO NÃO ESPECIFICADA,1,1,0,0,0.0,1.0,0,0.0
MÃO,D44.6  NEOPLASIA DE COMPORTAMENTO INCERTO OU DESCONHECIDO DO CORPO CAROTÍDEO,1,1,0,0,0.0,2.0,0,0.0
MÃO,D46.2  ANEMIA REFRATÁRIA COM EXCESSO DE BLASTOS,1,1,0,0,0.0,1.0,0,0.0
MÃO,D47.0  TUMORES DE COMPORTAMENTO INCERTO OU DESCONHECIDO DE MASTÓCITOS E CÉLULAS HISTIOCÍTICAS,1,1,0,0,0.0,1.0,0,0.0
MÃO,D47.2  GAMOPATIA MONOCLONAL,1,1,0,0,0.0,2.0,0,0.0
MÃO,D48.0  NEOPLASIA DE COMPORTAMENTO INCERTO OU DESCONHECIDO DOS OSSOS E CARTILAGENS ARTICULARES,1,1,0,0,0.0,1.0,0,0.0
MÃO,D48.1  NEOPLASIA DE COMPORTAMENTO INCERTO OU DESCONHECIDO DO TECIDO CONJUNTIVO E OUTROS TECIDOS MOLES,3,3,0,0,0.0,2.0,0,0.0
MÃO,D48.2  NEOPLASIA DE COMPORTAMENTO INCERTO OU DESCONHECIDO DOS NERVOS PERIF. E DO SISTEMA NERVOSO PERIFÉRICO,5,5,0,0,0.0,1.0,1,0.2
MÃO,D48.5  NEOPLASIA DE COMPORTAMENTO INCERTO OU DESCONHECIDO DA PELE,2,2,0,0,0.0,3.5,1,0.5
MÃO,E10.5  DIABETES MELLITUS INSULINO-DEPENDENTE - COM COMPLICAÇÕES CIRCULATÓRIAS PERIFÉRICAS,1,1,0,1,1.0,27.0,0,1.0
MÃO,F52.5  VAGINISMO NÃO-ORGÂNICO,1,1,0,0,0.0,2.0,0,0.0
MÃO,F79.0  RETARDO MENTAL NÃO ESPECIFICADO - MENÇÃO DE AUSÊNCIA OU DE COMPROMETIMENTO MÍNIMO DO COMPORTAMENTO,1,1,0,0,0.0,2.0,0,0.0
MÃO,G03.9  MENINGITE NÃO ESPECIFICADA,1,1,0,0,0.0,7.0,0,0.0
MÃO,G50.0  NEVRALGIA DO TRIGÊMEO,1,1,0,0,0.0,1.0,0,0.0
MÃO,G50.9  TRANSTORNO NÃO ESPECIFICADO DO NERVO TRIGÊMEO,2,2,0,0,0.0,4.0,1,0.5
MÃO,G54.0  TRANSTORNOS DO PLEXO BRAQUIAL,2,2,0,0,0.0,2.0,0,0.0
MÃO,G55.8  COMPRESSÕES DAS RAÍZES E DOS PLEXOS NERVOSOS EM OUTRAS DOENÇAS CLASSIFICADAS EM OUTRA PARTE,1,1,0,0,0.0,2.0,0,0.0
MÃO,G56.0  SÍNDROME DO TÚNEL DO CARPO,2062,2062,0,0,0.0,1.0,323,0.15664403491755577
MÃO,G56.1  OUTRAS LESÕES DO NERVO MEDIANO,6,6,0,0,0.0,1.0,2,0.3333333333333333
MÃO,G56.2  LESÕES DO NERVO CUBITAL [ULNAR],17,17,0,0,0.0,2.0,4,0.23529411764705882
MÃO,G56.3  LESÃO DO NERVO RADIAL,8,8,0,0,0.0,2.0,1,0.125
MÃO,G56.4  CAUSALGIA,1,1,0,0,0.0,0.0,0,0.0
MÃO,G56.8  OUTRAS MONONEUROPATIAS DOS MEMBROS SUPERIORES,2,2,0,0,0.0,1.5,1,0.5
MÃO,"G56.9  MONONEUROPATIA DOS MEMBROS SUPERIORES, NÃO ESPECIFICADA",8,8,0,0,0.0,1.0,2,0.25
MÃO,G57.3  LESÃO DO NERVO POPLÍTEO LATERAL,1,1,0,0,0.0,1.0,0,0.0
MÃO,G58.0  NEUROPATIA INTERCOSTAL,3,3,0,0,0.0,1.0,1,0.3333333333333333
MÃO,G58.7  MONONEURITE MÚLTIPLA,1,1,0,0,0.0,1.0,0,0.0
MÃO,G58.8  OUTRAS MONONEUROPATIAS ESPECIFICADAS,7,7,0,0,0.0,1.0,0,0.0
MÃO,G58.9  MONONEUROPATIA NÃO ESPECIFICADA,2316,2316,0,0,0.0,1.0,277,0.1196027633851468
MÃO,G59.0  MONONEUROPATIA DIABÉTICA (E10-E14+ COM QUARTO CARACTERE COMUM .4),2,2,0,0,0.0,1.0,0,0.0
MÃO,G59.8  OUTRAS MONONEUROPATIAS EM DOENÇAS CLASSIFICADAS EM OUTRA PARTE,2,2,0,0,0.0,1.0,0,0.0
MÃO,G62.2  POLINEUROPATIA DEVIDA A OUTROS AGENTES TÓXICOS,1,1,0,0,0.0,2.0,0,0.0
MÃO,G64  OUTROS TRANSTORNOS DO SISTEMA NERVOSO PERIFÉRICO,2,2,0,0,0.0,1.0,0,0.0
MÃO,G80.0  PARALISIA CEREBRAL ESPÁSTICA,3,3,0,0,0.0,2.0,1,0.3333333333333333
MÃO,G80.1  DIPLEGIA ESPÁSTICA,1,1,0,0,0.0,1.0,0,0.0
MÃO,G80.2  HEMIPLEGIA INFANTIL,7,7,0,0,0.0,2.0,2,0.2857142857142857
MÃO,G80.8  OUTRAS FORMAS DE PARALISIA CEREBRAL INFANTIL,5,5,0,0,0.0,1.0,0,0.0
MÃO,G80.9  PARALISIA CEREBRAL INFANTIL NÃO ESPECIFICADA,7,7,0,0,0.0,2.0,2,0.2857142857142857
MÃO,G81.1  HEMIPLEGIA ESPÁSTICA,1,1,0,0,0.0,3.0,0,0.0
MÃO,G82.2  PARAPLEGIA NÃO ESPECIFICADA,1,1,0,0,0.0,2.0,0,0.0
MÃO,G82.4  TETRAPLEGIA ESPÁSTICA,2,2,0,0,0.0,1.5,1,0.5
MÃO,I82.9  EMBOLIA E TROMBOSE VENOSAS DE VEIA NÃO ESPECIFICADA,1,1,0,0,0.0,5.0,0,0.0
MÃO,I89.0  LINFEDEMA NÃO CLASSIFICADO EM OUTRA PARTE,1,1,0,0,0.0,9.0,0,0.0
MÃO,K04.1  NECROSE DA POLPA,1,1,0,0,0.0,2.0,0,0.0
MÃO,"L02.4  ABSCESSO CUTÂNEO, FURÚNCULO E ANTRAZ DO(S) MEMBRO(S)",2,2,0,0,0.0,8.0,1,0.5
MÃO,"L02.9  ABSCESSO CUTÂNEO, FURÚNCULO E ANTRAZ DE LOCALIZAÇÃO NÃO ESPECIFICADA",3,3,0,0,0.0,7.0,1,0.3333333333333333
MÃO,L03.0  CELULITE DE DEDOS DAS MÃOS E DOS PÉS,2,2,0,0,0.0,10.0,1,0.5
MÃO,L03.9  CELULITE NÃO ESPECIFICADA,1,1,0,0,0.0,19.0,0,0.0
MÃO,"L08.9  INFECÇÃO LOCALIZADA DA PELE E DO TECIDO SUBCUTÂNEO, NÃO ESPECIFICADA",2,2,0,0,0.0,4.5,1,0.5
MÃO,"L58.9  RADIODERMATITE, NÃO ESPECIFICADA",9,9,0,0,0.0,1.0,2,0.2222222222222222
MÃO,L60.8  OUTRAS AFECÇÕES DAS UNHAS,1,1,0,0,0.0,1.0,0,0.0
MÃO,L62.8  AFECÇÕES DAS UNHAS EM OUTRAS DOENÇAS CLASSIFICADAS EM OUTRA PARTE,2,2,0,0,0.0,2.0,1,0.5
MÃO,L90.5  CICATRIZES E FIBROSE CUTÂNEA,10,10,0,0,0.0,2.0,0,0.0
MÃO,"L91.9  AFECÇÕES HIPERTRÓFICAS DA PELE, NÃO ESPECIFICADAS",3,3,0,0,0.0,2.0,1,0.3333333333333333
MÃO,L92.3  GRANULOMA DE CORPO ESTRANHO DA PELE E DO TECIDO SUBCUTÂNEO,3,3,0,0,0.0,1.0,1,0.3333333333333333
MÃO,"L92.9  AFECÇÕES GRANULOMATOSAS DA PELE E DO TECIDO SUBCUTÂNEO, NÃO ESPECIFICADOS",1,1,0,0,0.0,2.0,0,0.0
MÃO,L98.0  GRANULOMA PIOGÊNICO,2,2,0,0,0.0,1.0,0,0.0
MÃO,"L98.4  ÚLCERA CRÔNICA DA PELE, NÃO CLASSIFICADA EM OUTRA PARTE",2,2,0,0,0.0,2.0,0,0.0
MÃO,L98.8  OUTRAS AFECÇÕES ESPECIFICADAS DA PELE E DO TECIDO SUBCUTÂNEO,4,4,0,0,0.0,2.0,1,0.25
MÃO,L99.8  OUTRAS AFECÇÕES ESPECIFICADAS DA PELE E DO TECIDO SUBCUTÂNEO EM DOENÇAS CLASSIFICADAS EM OUTRA PARTE,1,1,0,0,0.0,1.0,0,0.0
MÃO,"M00.9  ARTRITE PIOGÊNICA, NÃO ESPECIFICADA",2,2,0,0,0.0,9.0,1,0.5
MÃO,M01.3  ARTRITE EM OUTRAS DOENÇAS BACTERIANAS CLASSIFICADAS EM OUTRA PARTE,1,1,0,0,0.0,1.0,0,0.0
MÃO,M03.6  ARTROPATIA REACIONAL EM OUTRAS DOENÇAS CLASSIFICADAS EM OUTRA PARTE,1,1,0,0,0.0,2.0,0,0.0
MÃO,M05.3  ARTRITE REUMATÓIDE COM COMPROMETIMENTO DE OUTROS ÓRGÃOS E SISTEMAS,1,1,0,0,0.0,2.0,0,0.0
MÃO,M05.9  ARTRITE REUMATÓIDE SORO-POSITIVA NÃO ESPECIFICADA,3,3,0,0,0.0,2.0,1,0.3333333333333333
MÃO,M06.0  ARTRITE REUMATÓIDE SORO-NEGATIVA,4,4,0,0,0.0,1.5,1,0.25
MÃO,M06.2  BURSITE REUMATÓIDE,1,1,0,0,0.0,2.0,0,0.0
MÃO,M06.3  NÓDULO REUMATÓIDE,1,1,0,0,0.0,2.0,0,0.0
MÃO,M06.4  POLIARTROPATIA INFLAMATÓRIA,7,7,0,0,0.0,3.0,1,0.14285714285714285
MÃO,M06.8  OUTRAS ARTRITES REUMATÓIDES ESPECIFICADAS,1,1,0,0,0.0,2.0,0,0.0
MÃO,M06.9  ARTRITE REUMATÓIDE NÃO ESPECIFICADA,45,45,0,0,0.0,2.0,6,0.13333333333333333
MÃO,M07.4  ARTROPATIA NA DOENÇA DE CROHN [ENTERITE REGIONAL] (K50.-+),2,2,0,0,0.0,1.5,1,0.5
MÃO,M09.8  ARTRITE JUVENIL EM OUTRAS DOENÇAS CLASSIFICADAS EM OUTRA PARTE,4,4,0,0,0.0,2.0,1,0.25
MÃO,M10.0  GOTA IDIOPÁTICA,6,6,0,0,0.0,1.5,2,0.3333333333333333
MÃO,"M10.9  GOTA, NÃO ESPECIFICADA",2,2,0,0,0.0,2.0,0,0.0
MÃO,M12.5  ARTROPATIA TRAUMÁTICA,8,8,0,0,0.0,2.0,1,0.125
MÃO,M12.8  OUTRAS ARTROPATIAS ESPECÍFICAS NÃO CLASSIFICADAS EM OUTRA PARTE,1,1,0,0,0.0,2.0,0,0.0
MÃO,M13.0  POLIARTRITE NÃO ESPECIFICADA,1,1,0,0,0.0,8.0,0,0.0
MÃO,M13.8  OUTRAS ARTRITES ESPECIFICADAS,2,2,0,0,0.0,5.0,1,0.5
MÃO,M13.9  ARTRITE NÃO ESPECIFICADA,3,3,0,0,0.0,1.0,0,0.0
MÃO,M14.8  ARTROPATIAS EM OUTRAS DOENÇAS ESPECIFICADAS CLASSIFICADAS EM OUTRA PARTE,1,1,0,0,0.0,2.0,0,0.0
MÃO,M15.4  (OSTEO)ARTROSE EROSIVA,1,1,0,0,0.0,2.0,0,0.0
